trilat,trilong,ssid,qos,transid,firsttime,lasttime,lastupdt,netid,name,type,comment,wep,bcninterval,freenet,dhcp,paynet,userfound,channel,rcois,encryption,country,region,road,city,housenumber,postalcode
53.12241364,23.14793205,D88118-5G,0,20240428-00000,2024-04-27T09:00:00.000Z,2024-04-28T06:00:00.000Z,2024-04-28T07:00:00.000Z,18:34:AF:D8:81:1E,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo podlaskie,Prezydenta Ryszarda Kaczorowskiego,,,15-302
54.51535797,18.53227997,D883DB,4,20240115-00000,2024-01-15T10:00:00.000Z,2024-06-28T09:00:00.000Z,2024-06-28T09:00:00.000Z,18:34:AF:D8:83:E1,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo pomorskie,Śląska,Gdynia,36,81-310
51.40978622,21.17927742,D88C16,0,20240218-00000,2024-02-12T14:00:00.000Z,2024-02-18T06:00:00.000Z,2024-02-18T07:00:00.000Z,18:34:AF:D8:8C:1C,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo mazowieckie,Struga / Szklana,Radom,,26-614
51.10169983,17.03780556,Vectra-WiFi-D892BB-5G,6,20240107-00000,2024-01-06T15:00:00.000Z,2024-07-20T12:00:00.000Z,2024-07-20T20:00:00.000Z,18:34:AF:D8:92:C1,,infra,,3,0,?,?,?,False,100,1834af,wpa3,PL,województwo dolnośląskie,Tadeusza Kościuszki,Wrocław,65,50-008
53.54182816,14.56094837,wolololololololololo,0,20240328-00000,2024-03-28T08:00:00.000Z,2024-03-28T02:00:00.000Z,2024-03-28T03:00:00.000Z,18:34:AF:D8:A2:88,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo zachodniopomorskie,Mieszka I,,8f,72-010
53.56121826,14.82120895,D8A450,2,20240219-00000,2024-02-19T13:00:00.000Z,2024-06-05T12:00:00.000Z,2024-06-05T13:00:00.000Z,18:34:AF:D8:A4:56,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo zachodniopomorskie,Lipowa,Goleniów,6,72-100
53.56151199,14.82004738,D8A47A,3,20240219-00000,2024-02-19T13:00:00.000Z,2024-07-19T18:00:00.000Z,2024-07-19T23:00:00.000Z,18:34:AF:D8:A4:80,,infra,,2,0,?,?,?,False,100,1834af,wpa2,PL,województwo zachodniopomorskie,Lipowa,Goleniów,15,72-100
53.38149643,14.47804642,D8B3A0,0,20240705-00000,2024-07-05T19:00:00.000Z,2024-07-05T14:00:00.000Z,2024-07-05T15:00:00.000Z,18:34:AF:D8:B3:A6,,infra,,2,0,?,?,?,False,44,1834af,wpa2,PL,województwo zachodniopomorskie,13,,,72-005
53.86267471,21.29535294,VECTRA-D8B6B7-5G,4,20240610-00000,2024-06-10T12:00:00.000Z,2024-07-03T05:00:00.000Z,2024-07-03T06:00:00.000Z,18:34:AF:D8:B6:BD,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo warmińsko-mazurskie,Marii Skłodowskiej-Curie,,2,11-700
53.87436295,21.30410957,D8BA68,0,20240613-00000,2024-06-13T11:00:00.000Z,2024-06-13T04:00:00.000Z,2024-06-13T04:00:00.000Z,18:34:AF:D8:BA:6E,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo warmińsko-mazurskie,Królewiecka,,36,11-700
52.74758911,15.23128319,D8C1CA-5G,1,20240120-00000,2024-01-20T12:00:00.000Z,2024-02-24T04:00:00.000Z,2024-02-24T04:00:00.000Z,18:34:AF:D8:C1:D0,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo lubuskie,Kazimierza Wielkiego,Gorzów Wielkopolski,32,66-400
53.14756393,23.15060806,D8C486,0,20240428-00000,2024-04-28T11:00:00.000Z,2024-04-28T06:00:00.000Z,2024-04-28T07:00:00.000Z,18:34:AF:D8:C4:8C,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo podlaskie,Białostoczek,,25,15-869
54.14643478,19.4335556,D8CE0A,0,20240608-00000,2024-06-08T10:00:00.000Z,2024-06-08T08:00:00.000Z,2024-06-08T08:00:00.000Z,18:34:AF:D8:CE:10,,infra,,2,0,?,?,?,False,64,1834af,wpa2,PL,województwo warmińsko-mazurskie,Dębowa,,,82-300
52.40875244,16.93812752,Tokyo5,0,20240218-00000,2024-02-18T13:00:00.000Z,2024-02-18T06:00:00.000Z,2024-02-18T06:00:00.000Z,18:34:AF:D8:D2:85,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo wielkopolskie,Garbary,Poznań,,61-758
51.97700882,20.14309692,5G-Vectra-WiFi-02AD74,1,20240215-00000,2024-02-15T17:00:00.000Z,2024-02-21T02:00:00.000Z,2024-02-21T02:00:00.000Z,18:34:AF:D8:D6:44,,infra,,3,0,?,?,?,False,64,1834af,wpa3,PL,województwo łódzkie,Kazimierza Przerwy-Tetmajera,Skierniewice,11,96-100
51.97596359,20.14340973,D8D932,5,20240215-00000,2024-02-15T17:00:00.000Z,2024-06-13T09:00:00.000Z,2024-06-13T13:00:00.000Z,18:34:AF:D8:D9:38,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo łódzkie,Kazimierza Przerwy-Tetmajera,Skierniewice,,96-100
52.34884262,14.56869507,Vectra-WiFi-D8E086-5G,2,20240413-00000,2024-04-13T19:00:00.000Z,2024-05-25T15:00:00.000Z,2024-05-25T16:00:00.000Z,18:34:AF:D8:E0:8C,,infra,,2,0,?,?,?,False,56,1834af,wpa2,PL,województwo lubuskie,Tadeusza Kościuszki,Słubice,12,69-100
51.2040329,16.1770668,Vectra-WiFi-47AD6B-5G,0,20240625-00000,2024-06-25T16:00:00.000Z,2024-06-25T10:00:00.000Z,2024-06-25T10:00:00.000Z,18:34:AF:D8:E5:39,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo dolnośląskie,Kaczawska,Legnica,9,59-220
53.3364563,15.0065918,D8E8E4,0,20240301-00000,2024-03-01T15:00:00.000Z,2024-03-01T07:00:00.000Z,2024-03-01T15:00:00.000Z,18:34:AF:D8:E8:EA,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo zachodniopomorskie,9 Zaodrzańskiego Pułku Piechoty,,,73-110
53.11257172,17.99479103,D8EE78,7,20240308-00000,2024-03-08T12:00:00.000Z,2024-06-27T10:00:00.000Z,2024-06-27T12:00:00.000Z,18:34:AF:D8:EE:7E,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo kujawsko-pomorskie,Ludwika Solskiego,,,85-133
53.11948013,18.022192,Vectra-WiFi-D8EEC5-5G,0,20240204-00000,2024-02-05T06:00:00.000Z,2024-02-04T23:00:00.000Z,2024-02-04T23:00:00.000Z,18:34:AF:D8:EE:CB,,infra,,3,0,?,?,?,False,100,1834af,wpa3,PL,województwo kujawsko-pomorskie,,,,85-045
51.10093307,17.05114746,D8FE93,2,20240218-00000,2024-02-12T18:00:00.000Z,2024-04-11T11:00:00.000Z,2024-04-11T18:00:00.000Z,18:34:AF:D8:FE:99,,infra,,2,0,?,?,?,False,100,1834af,wpa2,PL,województwo dolnośląskie,Waleriana Łukasińskiego,Wrocław,20,50-436
52.16747665,22.26229095,Rafalagunia5g-82,2,20240205-00000,2024-02-05T15:00:00.000Z,2024-04-24T17:00:00.000Z,2024-04-24T18:00:00.000Z,18:34:AF:D9:00:EC,,infra,,3,0,?,?,?,False,40,1834af,wpa3,PL,województwo mazowieckie,Warszawska,Siedlce,8,08-101
53.81862259,22.35256958,D90340,3,20240504-00000,2024-05-04T10:00:00.000Z,2024-07-07T23:00:00.000Z,2024-07-07T23:00:00.000Z,18:34:AF:D9:03:46,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo warmińsko-mazurskie,Wojska Polskiego,,,19-300
50.28173447,18.95034027,D9dom,6,20240124-00000,2024-01-24T19:00:00.000Z,2024-07-13T06:00:00.000Z,2024-07-13T07:00:00.000Z,18:34:AF:D9:07:B4,,infra,,2,0,?,?,?,False,60,1834af,wpa2,PL,województwo śląskie,Drogowa Trasa Średnicowa,Chorzów,,41-516
51.10162354,17.05007553,D90D7A,6,20240218-00000,2024-02-12T18:00:00.000Z,2024-05-12T01:00:00.000Z,2024-05-12T01:00:00.000Z,18:34:AF:D9:0D:80,,infra,,2,0,?,?,?,False,64,1834af,wpa2,PL,województwo dolnośląskie,Waleriana Łukasińskiego,Wrocław,8,50-436
51.1022644,17.03657341,5G-Vectra-WiFi-D91021,1,20240320-00000,2024-03-20T13:00:00.000Z,2024-05-23T05:00:00.000Z,2024-05-23T05:00:00.000Z,18:34:AF:D9:10:27,,infra,,2,0,?,?,?,False,40,1834af,wpa2,PL,województwo dolnośląskie,Tadeusza Kościuszki,Wrocław,46,50-012
51.10172653,17.02614021,D9111D,1,20240501-00000,2024-04-30T09:00:00.000Z,2024-05-23T05:00:00.000Z,2024-05-23T05:00:00.000Z,18:34:AF:D9:11:23,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo dolnośląskie,Marszałka Józefa Piłsudskiego,Wrocław,39,50-032
53.5423851,14.5585556,D911C5,1,20240220-00000,2024-02-20T12:00:00.000Z,2024-03-29T12:00:00.000Z,2024-03-29T13:00:00.000Z,18:34:AF:D9:11:CB,,infra,,2,0,?,?,?,False,48,1834af,wpa2,PL,województwo zachodniopomorskie,Bankowa,,16g,72-010
53.54143524,14.56240654,5G-Vectra-WiFi-D91561,0,20240328-00000,2024-03-28T08:00:00.000Z,2024-03-28T02:00:00.000Z,2024-03-28T03:00:00.000Z,18:34:AF:D9:15:67,,infra,,3,0,?,?,?,False,108,1834af,wpa3,PL,województwo zachodniopomorskie,Mieszka I,,8,72-010
53.53855133,14.54196072,D916BF,0,20240329-00000,2024-03-29T07:00:00.000Z,2024-03-29T01:00:00.000Z,2024-03-29T01:00:00.000Z,18:34:AF:D9:16:C5,,infra,,2,0,?,?,?,False,100,1834af,wpa2,PL,województwo zachodniopomorskie,Leopolda Okulickiego,,39,72-009
51.11475372,20.85690689,D91759,6,20240202-00000,2024-02-02T22:00:00.000Z,2024-05-20T13:00:00.000Z,2024-05-20T15:00:00.000Z,18:34:AF:D9:17:5F,,infra,,2,0,?,?,?,False,64,1834af,wpa2,PL,województwo świętokrzyskie,Generała Władysława Sikorskiego,,13,26-110
52.46050644,16.91976738,D91839,1,20240409-00000,2024-04-09T17:00:00.000Z,2024-04-14T00:00:00.000Z,2024-04-14T03:00:00.000Z,18:34:AF:D9:18:3F,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo wielkopolskie,Henryka Opieńskiego,,,60-685
54.53052139,18.49855423,D91943,2,20240115-00000,2024-01-15T10:00:00.000Z,2024-06-28T09:00:00.000Z,2024-06-28T09:00:00.000Z,18:34:AF:D9:19:49,,infra,,2,0,?,?,?,False,44,1834af,wpa2,PL,województwo pomorskie,Morska,Gdynia,,81-222
51.10268784,17.09837723,D91BD5,0,20240507-00000,2024-05-08T06:00:00.000Z,2024-05-07T23:00:00.000Z,2024-05-07T23:00:00.000Z,18:34:AF:D9:1B:DB,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo dolnośląskie,Karola Olszewskiego,,48,51-646
51.78713226,19.43067169,Wasiur5Gnet,0,20240720-00000,2024-07-20T13:00:00.000Z,2024-07-20T07:00:00.000Z,2024-07-20T12:00:00.000Z,18:34:AF:D9:26:A1,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo łódzkie,Lutomierska,,142,91-036
51.20455933,16.18914413,D928E7,0,20240625-00000,2024-06-25T16:00:00.000Z,2024-06-25T10:00:00.000Z,2024-06-25T10:00:00.000Z,18:34:AF:D9:28:ED,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo dolnośląskie,Aleja Marszałka Józefa Piłsudskiego,Legnica,46,59-220
51.19667816,16.17640114,Vectra-WiFi-D92A53-5G,5,20240623-00000,2024-06-23T15:00:00.000Z,2024-06-28T13:00:00.000Z,2024-06-28T14:00:00.000Z,18:34:AF:D9:2A:59,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo dolnośląskie,Eugeniusza Kwiatkowskiego,Legnica,12,59-220
53.8718071,21.30265045,D92E27,0,20240613-00000,2024-06-13T11:00:00.000Z,2024-06-13T04:00:00.000Z,2024-06-13T04:00:00.000Z,18:34:AF:D9:2E:2D,,infra,,2,0,?,?,?,False,60,1834af,wpa2,PL,województwo warmińsko-mazurskie,Mazurska,,18,11-700
52.73931503,15.23259926,D934B0,3,20240110-00000,2024-01-10T11:00:00.000Z,2024-02-20T04:00:00.000Z,2024-02-20T04:00:00.000Z,18:34:AF:D9:34:B6,,infra,,2,0,?,?,?,False,100,1834af,wpa2,PL,województwo lubuskie,Plac Grunwaldzki,Gorzów Wielkopolski,,66-400
50.83825302,20.65818977,bartasy_dom,0,20240310-00000,2024-03-10T15:00:00.000Z,2024-03-10T14:00:00.000Z,2024-03-10T16:00:00.000Z,18:34:AF:D9:38:4B,,infra,,2,0,?,?,?,False,44,1834af,wpa2,PL,województwo świętokrzyskie,Wojska Polskiego,,,25-205
51.10580063,17.04322052,D94056-5G,6,20240203-00000,2024-02-03T16:00:00.000Z,2024-07-07T10:00:00.000Z,2024-07-07T11:00:00.000Z,18:34:AF:D9:40:5C,,infra,,3,0,?,?,?,False,100,1834af,wpa3,PL,województwo dolnośląskie,Zygmunta Krasińskiego,Wrocław,,50-001
54.51224136,18.53354836,D94542,0,20240627-00000,2024-06-27T18:00:00.000Z,2024-06-27T12:00:00.000Z,2024-06-27T14:00:00.000Z,18:34:AF:D9:45:48,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo pomorskie,Śląska,Gdynia,,81-310
50.94549942,21.40318108,Vectra-WiFi5G-DC7BFC,0,20240410-00000,2024-04-10T12:00:00.000Z,2024-04-10T05:00:00.000Z,2024-04-10T15:00:00.000Z,18:34:AF:D9:4A:C0,,infra,,3,0,?,?,?,False,100,1834af,wpa3,PL,województwo świętokrzyskie,Osiedle Ogrody,,9B,27-400
50.35168457,19.08120918,D94E10,2,20240513-00000,2024-05-13T16:00:00.000Z,2024-07-03T10:00:00.000Z,2024-07-03T11:00:00.000Z,18:34:AF:D9:4E:16,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo śląskie,Norberta Barlickiego,,18,42-500
54.3715477,18.52647972,Vectra-dom5,0,20240605-00000,2024-06-04T18:00:00.000Z,2024-06-05T04:00:00.000Z,2024-06-05T04:00:00.000Z,18:34:AF:D9:52:7D,,infra,,3,0,?,?,?,False,64,1834af,wpa3,PL,województwo pomorskie,Majora Mieczysława Słabego,Gdańsk,10,80-298
52.73492432,15.23695946,D95A7A,3,20240130-00000,2024-01-30T10:00:00.000Z,2024-05-20T01:00:00.000Z,2024-05-20T03:00:00.000Z,18:34:AF:D9:5A:80,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo lubuskie,Generała Jarosława Dąbrowskiego,Gorzów Wielkopolski,5,66-400
51.11715698,20.86828804,D95EF6_5Ghz,6,20240223-00000,2024-02-21T15:00:00.000Z,2024-05-23T07:00:00.000Z,2024-05-23T07:00:00.000Z,18:34:AF:D9:5E:FC,,infra,,2,0,?,?,?,False,64,1834af,wpa2,PL,województwo świętokrzyskie,Stefana Żeromskiego,,38,26-110
51.11535645,20.85155678,5G-Vectra-WiFi-6C8453,7,20240225-00000,2024-02-25T15:00:00.000Z,2024-05-19T14:00:00.000Z,2024-05-19T18:00:00.000Z,18:34:AF:D9:61:5D,,infra,,3,0,?,?,?,False,36,1834af,wpa3,PL,województwo świętokrzyskie,Krakowska,,142,26-110
52.35200119,14.56143379,D96BC9,5,20240317-00000,2024-03-17T18:00:00.000Z,2024-05-25T15:00:00.000Z,2024-05-25T17:00:00.000Z,18:34:AF:D9:6B:CF,,infra,,2,0,?,?,?,False,100,1834af,wpa2,PL,województwo lubuskie,Seelowska,Słubice,4,69-100
53.55957413,14.83661175,D96C47,0,20240411-00000,2024-04-11T12:00:00.000Z,2024-04-11T06:00:00.000Z,2024-04-11T13:00:00.000Z,18:34:AF:D9:6C:4D,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo zachodniopomorskie,Dworcowa,Goleniów,,72-100
54.11736298,22.92874146,D96FA4,0,20240525-00000,2024-05-16T19:00:00.000Z,2024-05-25T15:00:00.000Z,2024-05-25T17:00:00.000Z,18:34:AF:D9:6F:AA,,infra,,2,0,?,?,?,False,48,1834af,wpa2,PL,województwo podlaskie,Mikołaja Reja,,,16-400
51.07995224,17.05006599,5G-Vectra-WiFi-D9753F,0,20240204-00000,2024-01-27T15:00:00.000Z,2024-02-04T05:00:00.000Z,2024-02-04T05:00:00.000Z,18:34:AF:D9:75:45,,infra,,2,0,?,?,?,False,56,1834af,wpa2,PL,województwo dolnośląskie,Krynicka,Wrocław,54A,50-555
51.10354996,17.01267815,D9757E,0,20240626-00000,2024-06-18T14:00:00.000Z,2024-06-26T00:00:00.000Z,2024-06-26T00:00:00.000Z,18:34:AF:D9:75:84,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo dolnośląskie,Szpitalna,,4,53-511
51.05605698,17.01211929,D975CB,0,20240516-00000,2024-05-16T14:00:00.000Z,2024-05-16T07:00:00.000Z,2024-05-16T08:00:00.000Z,18:34:AF:D9:75:D1,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo dolnośląskie,Obrońców Poczty Gdańskiej,,15,52-204
53.56093979,14.82341862,D97B9E,4,20240219-00000,2024-02-19T13:00:00.000Z,2024-06-05T12:00:00.000Z,2024-06-05T13:00:00.000Z,18:34:AF:D9:7B:A4,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo zachodniopomorskie,Szczecińska,Goleniów,,72-100
53.5608139,14.82290363,5G-Vectra-WiFi-D97C31,1,20240513-00000,2024-05-13T13:00:00.000Z,2024-07-08T09:00:00.000Z,2024-07-08T09:00:00.000Z,18:34:AF:D9:7C:37,,infra,,3,0,?,?,?,False,36,1834af,wpa3,PL,województwo zachodniopomorskie,Lipowa,Goleniów,1,72-100
53.56620407,14.83047581,D97CBD,1,20240504-00000,2024-05-04T09:00:00.000Z,2024-05-12T14:00:00.000Z,2024-05-12T15:00:00.000Z,18:34:AF:D9:7C:C3,,infra,,2,0,?,?,?,False,100,1834af,wpa2,PL,województwo zachodniopomorskie,Plac Lotników,Goleniów,1,72-100
50.02492905,19.23088074,Let_Me_In,0,20240310-00000,2024-03-10T12:00:00.000Z,2024-03-10T12:00:00.000Z,2024-03-10T14:00:00.000Z,18:34:AF:D9:8E:2E,,infra,,3,0,?,?,?,False,100,1834af,wpa3,PL,województwo małopolskie,Zatorska,,,32-602
53.5675354,14.82813931,D9A432,5,20240408-00000,2024-04-08T11:00:00.000Z,2024-06-21T10:00:00.000Z,2024-06-21T10:00:00.000Z,18:34:AF:D9:A4:38,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo zachodniopomorskie,Armii Krajowej,Goleniów,13a,72-100
53.56728745,14.82782555,D9A52E,5,20240408-00000,2024-04-08T11:00:00.000Z,2024-06-14T10:00:00.000Z,2024-06-14T17:00:00.000Z,18:34:AF:D9:A5:34,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo zachodniopomorskie,Juliusza Słowackiego,Goleniów,6,72-100
51.08478928,17.02528954,5G-Vectra-WiFi-AA175C,2,20240523-00000,2024-05-20T13:00:00.000Z,2024-06-03T02:00:00.000Z,2024-06-03T02:00:00.000Z,18:34:AF:D9:B4:7D,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo dolnośląskie,Ślężna,,129a,53-305
51.05660248,17.00867653,AID-5G,0,20240516-00000,2024-05-16T14:00:00.000Z,2024-05-16T08:00:00.000Z,2024-05-16T09:00:00.000Z,18:34:AF:D9:B4:92,,infra,,2,0,?,?,?,False,48,1834af,wpa2,PL,województwo dolnośląskie,Generała Stanisława Maczka,,19,52-201
50.02379608,21.98658562,D9C2EE,0,20240616-00000,2024-06-16T12:00:00.000Z,2024-06-16T07:00:00.000Z,2024-06-16T13:00:00.000Z,18:34:AF:D9:C2:F4,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo podkarpackie,Generała Jarosława Dąbrowskiego,Rzeszów,77,35-036
53.53977966,14.54542732,5G-Vectra-WiFi-D9C595,2,20240328-00000,2024-03-28T11:00:00.000Z,2024-04-09T12:00:00.000Z,2024-04-09T22:00:00.000Z,18:34:AF:D9:C5:9B,,infra,,2,0,?,?,?,False,100,1834af,wpa2,PL,województwo zachodniopomorskie,,,,72-009
52.23176956,20.97997284,5G-Vectra-WiFi-7D9BAC,0,20240704-00000,2024-07-04T14:00:00.000Z,2024-07-04T08:00:00.000Z,2024-07-04T08:00:00.000Z,18:34:AF:D9:C7:54,,infra,,2,0,?,?,?,False,64,1834af,wpa2,PL,województwo mazowieckie,Przyokopowa,Warszawa,33,01-208
53.11310959,17.96624184,DC6354,0,20240607-00000,2024-06-07T15:00:00.000Z,2024-06-07T10:00:00.000Z,2024-06-07T10:00:00.000Z,18:34:AF:DC:63:5A,,infra,,2,0,?,?,?,False,44,1834af,wpa2,PL,województwo kujawsko-pomorskie,Bronisława Potockiego,,12,85-314
54.46033478,17.05461884,DC6863,0,20240609-00000,2024-06-09T11:00:00.000Z,2024-06-09T07:00:00.000Z,2024-06-09T07:00:00.000Z,18:34:AF:DC:68:69,,infra,,2,0,?,?,?,False,44,1834af,wpa2,PL,województwo pomorskie,Bohaterów Westerplatte,Słupsk,53,76-200
52.35095215,14.56037903,DC70C8,2,20240317-00000,2024-03-17T18:00:00.000Z,2024-05-25T15:00:00.000Z,2024-05-25T17:00:00.000Z,18:34:AF:DC:70:CE,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo lubuskie,Plac Przyjaźni,Słubice,,69-100
50.26954269,18.97669029,5G-Vectra-WiFi-DC74D4,0,20240504-00000,2024-05-04T14:00:00.000Z,2024-05-04T11:00:00.000Z,2024-05-04T11:00:00.000Z,18:34:AF:DC:74:DA,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo śląskie,Gliwicka,Katowice,,40-861
51.10140991,17.02941322,5G-Vectra-WiFi-0F92D2,2,20240421-00000,2024-04-17T15:00:00.000Z,2024-05-23T05:00:00.000Z,2024-05-23T05:00:00.000Z,18:34:AF:DC:81:D0,,infra,,3,0,?,?,?,False,100,1834af,wpa3,PL,województwo dolnośląskie,Świdnicka,Wrocław,,50-001
51.08063889,16.99246407,DC8225,0,20240603-00000,2024-05-25T10:00:00.000Z,2024-06-03T06:00:00.000Z,2024-06-03T07:00:00.000Z,18:34:AF:DC:82:2B,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo dolnośląskie,Rymarska,,34,53-206
50.28614426,18.92767334,DC8359,4,20240405-00000,2024-04-05T11:00:00.000Z,2024-07-04T12:00:00.000Z,2024-07-04T13:00:00.000Z,18:34:AF:DC:83:5F,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo śląskie,Katowicka,Świętochłowice,44a,41-600
50.3026619,18.7860775,DC863F,1,20240528-00000,2024-05-29T05:00:00.000Z,2024-05-30T06:00:00.000Z,2024-05-30T06:00:00.000Z,18:34:AF:DC:86:45,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo śląskie,3 Maja,Zabrze,10,41-800
53.56778717,14.82932663,DC8D2A,5,20240518-00000,2024-05-18T09:00:00.000Z,2024-06-14T11:00:00.000Z,2024-06-14T18:00:00.000Z,18:34:AF:DC:8D:30,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo zachodniopomorskie,Armii Krajowej,Goleniów,5a,72-100
51.10490799,17.04474449,5G-Vectra-WiFi-DC913D,0,20240324-00000,2024-03-24T16:00:00.000Z,2024-03-24T23:00:00.000Z,2024-03-25T00:00:00.000Z,18:34:AF:DC:91:43,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo dolnośląskie,Generała Józefa Haukego-Bosaka,Wrocław,13,50-447
53.1413002,23.17442703,DC9D84,0,20240624-00000,2024-06-09T18:00:00.000Z,2024-06-24T07:00:00.000Z,2024-06-24T08:00:00.000Z,18:34:AF:DC:9D:8A,,infra,,2,0,?,?,?,False,64,1834af,wpa2,PL,województwo podlaskie,Henryka Sienkiewicza,,114,15-005
52.76085663,15.26631546,DCA01D,5,20240214-00000,2024-02-14T13:00:00.000Z,2024-04-15T06:00:00.000Z,2024-04-15T06:00:00.000Z,18:34:AF:DC:A0:23,,infra,,2,0,?,?,?,False,100,1834af,wpa2,PL,województwo lubuskie,Generała Tadeusza Kutrzeby,Gorzów Wielkopolski,6,66-400
50.29376602,18.92029381,5G-Vectra-WiFi-DCA1A5,0,20240711-00000,2024-06-15T17:00:00.000Z,2024-07-11T11:00:00.000Z,2024-07-11T12:00:00.000Z,18:34:AF:DC:A1:AB,,infra,,3,0,?,?,?,False,64,1834af,wpa3,PL,województwo śląskie,Polna,Świętochłowice,19,41-600
54.47389221,17.00582504,,0,20240523-00000,2024-05-18T11:00:00.000Z,2024-05-23T05:00:00.000Z,2024-05-23T05:00:00.000Z,18:34:AF:DC:B4:51,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo pomorskie,3 Maja,Słupsk,,76-200
53.10773087,17.98009109,DCD687,6,20240403-00000,2024-04-03T14:00:00.000Z,2024-06-26T11:00:00.000Z,2024-06-26T11:00:00.000Z,18:34:AF:DC:D6:8D,,infra,,2,0,?,?,?,False,64,1834af,wpa2,PL,województwo kujawsko-pomorskie,Inowrocławska,,54,85-153
52.16803741,22.28769493,DCDACB,5,20240424-00000,2024-04-24T19:00:00.000Z,2024-07-07T16:00:00.000Z,2024-07-07T16:00:00.000Z,18:34:AF:DC:DA:D1,,infra,,3,0,?,?,?,False,36,1834af,wpa3,PL,województwo mazowieckie,Starowiejska,Siedlce,24,08-100
52.72728348,15.23778152,DCDF39,0,20240714-00000,2024-07-06T23:00:00.000Z,2024-07-14T12:00:00.000Z,2024-07-14T13:00:00.000Z,18:34:AF:DC:DF:3F,,infra,,2,0,?,?,?,False,36,1834af,wpa2,PL,województwo lubuskie,Fabryczna,Gorzów Wielkopolski,,66-400
54.46641159,17.04246902,DCE5EC,0,20240701-00000,2024-07-01T08:00:00.000Z,2024-07-01T01:00:00.000Z,2024-07-01T03:00:00.000Z,18:34:AF:DC:E5:F2,,infra,,2,0,?,?,?,False,60,1834af,wpa2,PL,województwo pomorskie,Sierpinka,Słupsk,8,76-200
53.12429428,23.14871216,DCF225,0,20240630-00000,2024-07-01T04:00:00.000Z,2024-06-30T21:00:00.000Z,2024-06-30T21:00:00.000Z,18:34:AF:DC:F2:2B,,infra,,2,0,?,?,?,False,100,1834af,wpa2,PL,województwo podlaskie,Prezydenta Ryszarda Kaczorowskiego,,,15-372
50.1116333,18.97968102,DD065A,0,20240502-00000,2024-05-02T08:00:00.000Z,2024-05-02T11:00:00.000Z,2024-05-02T12:00:00.000Z,18:34:AF:DD:06:60,,infra,,2,0,?,?,?,False,100,1834af,wpa2,PL,województwo śląskie,Stanisława Moniuszki,Tychy,,43-100
54.0357933,19.02822113,5G-Vectra-WiFi-DD07DB,0,20240715-00000,2024-07-15T16:00:00.000Z,2024-07-15T09:00:00.000Z,2024-07-15T12:00:00.000Z,18:34:AF:DD:07:E1,,infra,,3,0,?,?,?,False,100,1834af,wpa3,PL,województwo pomorskie,Wincentego Witosa,,6,82-200
